"ELEX is dedicated to protecting the privacy rights of its online users (""users"" or ""user""). This Online Privacy Policy (""Privacy Policy"") has been crafted to inform users as to the ways ELEX collects, stores, uses, and manages the information users provide during the use of any ELEX game or application (""Service""). Please note that the scope of this Privacy Policy is only applicable to information collected from ELEX through the use of the Service.",0
"By using the Service, users are agreeing to the collection and use of their personal information as outlined in this Privacy Policy. ELEX may amend the Privacy Policy from time to time, and ELEX encourages users to consult the Privacy Policy regularly for changes.",0
"Personal Information and Its Use ELEX gathers two types of information about users: (1) Non-personally identifiable information: When visitors come to our web site, we collect and aggregate information indicating, among other things, which pages were visited, the order in which they were visited, and which hyperlinks were ""clicked."" Collecting such information involves the logging of IP addresses, operating system and browser software etc. used by each visitor to the ELEX web site. Although such information is not personally identifiable, we can determine from the IP address a visitor's Internet Service Provider and the geographic location of his or her point of connectivity. The non-personally identifiable information we collect helps us identify the most popular areas of our web site and determine the effectiveness of our promotional activities. In addition, we may disclose some of this information to advertisers to inform them of the number of people who have seen and/or clicked through their advertisements. (2) Personally identifiable information: In certain areas of the ELEX web site -for example, while registering for the game service a user may be asked to provide his/her full name, nick name, province, gender, hobbies, age and interests etc.",1
"ELEX collects this personal information primarily to make using the ELEX Web site easier and more satisfying for its users. The goal of ELEX is to provide all Internet users with an exciting, entertaining, online experience.",0
"All users should be aware that, when they disclose personally identifiable information in a bulletin board or other forum, the information may be collected and used by others to send that person unsolicited email from other parties outside ELEX. In the event that you encounter any ELEX user who is improperly collecting or using information about you or other users, please contact Privacy@ ELEX-tech.com.",5
"Information Disclosure ELEX will not disclose your personally identifiable information except: a) with your prior authorization or consent; b) in an emergency to protect rights and interests of ELEX and its users, public security and public interests;",4
c) as required by law or valid order by a court or other governmental body;,4
"d) to enforce applicable terms of ELEX services or any statements of ELEX, or in other situation which ELEX may deem necessary.",4
"Information Collecting during Co-operation with Third Parties The information that a user shares with ELEX is collected, stored, and handled carefully by ELEX. However, ELEX may share such information during co-operation with third parties to offer some of its services in conjunction with such third parties. ELEX will urge such third parties to handle the said information in compliance with this Privacy Policy.",4
"Through good co-operation or even alliance with other reputable organizations of goodwill, ELEX has been dedicated to providing the best internet service to its users.",0
Minors' Information and Its Use ELEX suggests that minors shall not access internet without prior written consent of their parents or other legal guardians. ELEX will protect relevant information of minors as required by laws and regulations.,0
"Cookies A cookie is a small data file that ELEX transfers to users' computer's hard disk, generally to quickly identify a user's computer and to ""remember"" things about the user's visit, such as the user's preferences or a user's name and password. The Service sends cookies to users' computers when users access or view content of an ELEX game. Information contained in a cookie may be linked to users' personal information for purposes such as improving the quality of our service, tailoring recommendations to users' interests, and making the Service easier to use. Users can disable cookies at any time, although users may not be able to access or use features of the Service.",2
"Provision of Information ELEX users always have a choice whether or not to disclose information. Certain information is required for registration of our services, but most other requested information is optional. It is a top priority at ELEX to make its user feel comfortable and in control.",0
"ELEX offers its users numerous online interactive activities. To facilitate participation of the user in interactive activities and issue of prizes from such activities, ELEX usually requires the applicant to fill out forms pertaining to his/her personal interests in addition to contact information (i.e. mailing address and phone number). This information is used by ELEX to compile aggregate data on its users. If the user does not want to supply the requested information and partake in the interactive activities, it is completely at the user's discretion.",0
Links The ELEX web site contains links to some other web sites. ELEX is not responsible for the content or the privacy policy or practices of any other web sites or for the actions of the companies responsible for those web sites. Please review the privacy policies of those web sites before providing them with any personal information.,0
Update and Publicity of Information ELEX strongly encourages its users to update and edit their personal information and keep it current. A ELEX community user can easily access and correct his/her personal information at any time. Users can edit and delete their personal information at their discretion.,0
"Please keep in mind that whenever you voluntarily disclose personal information online through certain channel ( for example on message boards, through email, or in chat areas ), that information can be collected and used by others. ELEX will take no responsibility whatsoever caused by reasons said above. Since disclosure of personal information through certain channel may lead to disclosure of your personal information, we remind you to use caution before such disclosing.",0
"Ultimately, you are solely responsible for maintaining the secrecy of your passwords and/or any account information. Please be careful and responsible whenever you're online.",0
"Contact We may revise our privacy policy from time to time. When we do, those changes will be reflected in this privacy policy. Any changes that we make will always be made with your privacy and satisfaction as top priorities. We encourage you to review our privacy policy whenever you visit the ELEX web site.",0
Questions regarding this statement or the privacy practices of ELEX should be directed to the ELEX site coordinator at privacy@ELEX-TECH.com,5
"ELEX users also have the option of directly contacting the ELEX customer service department via telephone, fax, and/or standard mail.",0
"Copyright Policy ELEX respects the intellectual property of others, and we ask our users to do the same. ELEX may, in appropriate circumstances and at its discretion, terminate the accounts of users who infringe the intellectual property rights of others.",0
"ELEX owns or has the right to use all the intellectual propriety rights with respect to the content and services that are developed or jointly developed by ELEX. This content and services are protected by applicable intellectual property laws, copyrights, trademarks, service marks, patents or other proprietary rights and laws.",0
Back to Top Copyright © 2015 ELEXBeijing ICP Certificate No. 09024464 互联网出版许可证 网络文化经营许可证 Contact us | Terms of Service | Privacy Policy,0
"Elokence Privacy Policy Last updated on January 8, 2016.",0
"Elokence.com SARL (""Elokence"" or ""we"" or ""us"" or ""our"" or other similar pronouns) takes your privacy matters very seriously. Please read the following to learn more about our Privacy Policy (""Policy""). This Policy details how we receive, collect and use information in connection with the Akinator websites (""Site"") and the Akinator mobile applications as set forth in section ""1.Statement"" of the Terms of service of the Akinator mobile applications (""App""), both called ""Service"", published by us.",0
"By visiting the Site our using the App, you are accepting the policies and practices described in this Policy, as such Policy may be amended from time to time. Each time you visit the Site or use the App, you agree and expressly consent to our collection, use and disclosure of the information that you provide as described in this Policy.",0
"IF YOU ARE A USER ACCESSING THE SITE OR THE APP FROM THE UNITED STATES, ASIA, OR ANY OTHER REGION WITH LAWS OR REGULATIONS GOVERNING PERSONAL DATA COLLECTION, USE, AND DISCLOSURE THAT DIFFER FROM FRANCE LAWS, PLEASE BE ADVISED THAT THROUGH YOUR CONTINUED USE OF THE SITE AND APP, WHICH ARE GOVERNED BY FRANCE LAW, THIS PRIVACY POLICY, YOU MAY BE TRANSMITTING YOUR PERSONAL INFORMATION (AS DEFINED IN THE CHAPTER 1 BELOW) TO COUNTRIES (INCLUDING FRANCE) WHERE LAWS REGARDING PROCESSING PERSONAL INFORMATION (AS DEFINED IN THE CHAPTER 1 BELOW) MAY BE LESS STRINGENT THAN THE PROCESSING OF PERSONAL INFORMATION IN YOUR COUNTRY AND YOU HEREBY CONSENT TO SUCH TRANSMISSION OF PERSONAL INFORMATION.",0
"1. Collection and Use of Information 1.1. Personal Information To be clear about the terminology we are using, when we use the phrase ""Personal Information"" in this Policy, we refer to information collected from the Site or the App about you that is personally identifiable and any other non-public information that is associated with you, but by excluding the Myworld Information as defined below.",0
"1.2. Myworld Information (where applicable) By using the MyWorld feature available within the App, you provide information about you, your relatives, your friends or more generally any person that you are related to, for the purpose of the feature that will guess who you are thinking of by asking questions. That information (hereunder referred as ""Characteristics Information"") is collected from your answers to those questions. You are also invited to provide a name identifying those persons (for instance: first name, last name, nickname) hereunder referred as ""Identification Information"" and optionally picture. This Identification Information is collected when you decide to add or edit a character in your own database (""Myworld Database"").",1
"Hereunder, we will refer to the Characteristics Information and the Identification Information as ""Myworld Information"".",0
"For data persistence reasons, your Myworld Information is stored on our servers. The picture is only stored on your device.",0
"The Elokence servers that are used to store your Myworld Information are owned and hosted by Online SAS, company located in Paris in France.",0
Elokence shall use the Myworld Information for the purpose of the MyWorld feature itself. Elokence shall not use the Identification Information for any other use.,0
"Elokence has the right to use the Characteristics Information in an anonymous way (without any Identification Information) for any statistical use, commercial or not. In that case, data shall be used without any Identification Information.",0
"At any moment, you can freely delete your Myworld Database. In that case, Elokence shall delete definitively all Identification Information related to your Myworld Database, but has the right to keep the Characteristics Information for the statistical purpose described above.",0
"1.3. Cookies and Other Automatically Collected Data If you have permitted your device to accept cookies or IDs, we may use cookies or IDs on the Service.",2
"Cookies are pieces of information that a website transfers to an individual's hard drive for record-keeping purposes. Cookies make web-surfing easier by saving preferences and browsing patterns while you are at the Site. Cookies may be used to analyze the Site usage, improve content, customize the Site's content and layout and for other customer service purposes. A cookie may enable us to relate your use of our Site to other information about you, including your Personal Information. All of these purposes serve to improve and personalize your experience on our Site. Most Web browsers can be set to inform you when a cookie has been sent to you and provide you with the opportunity to refuse that cookie. Additionally, if you have a Flash player installed on your computer, your Flash player can be set to reject or delete Flash cookies. However, refusing a cookie may, in some cases, preclude you from using, or negatively impact the display or function of, the Site or certain areas or features of the Site.",2
"Our servers may automatically collect data about your Internet address when you visit the Site. This information, known as an Internet Protocol address, or IP Address, is a number that is automatically assigned to your computer by your Internet service provider whenever you are on the Internet. When you request pages from our Site, our servers may log your IP Address and, if applicable, your domain name. Your IP Address is used to help identify you and to gather demographic information about our members and users as a whole, but does not include personally identifiable information. Our server may also record the referring page that linked you to us (e.g., another web site or a search engine); the pages you visit on this Site; the web site you visit after this Site; the ads you see and/or click on; other information about the type of Web browser, computer, platform, related software and settings you are using; any search terms you have entered on this Site or a referral site; and other Web usage activity and data logged by our servers. We use this information for internal system administration, to help diagnose problems with our servers, and to administer our Site. Such information may also be used to gather demographic information, such as country of origin and Internet Service Provider.",0
"IDs are pieces of information (mainly advertising IDs) that an app transfers to an individual's storage for record-keeping purposes. IDs make app-use easier by saving use patterns while you are at the App. IDs may be used to analyze the App usage, improve content, customize the App's content and layout and for other customer service purposes. An ID may enable us to relate your use of our App to other information about you, including your Personal Information. All of these purposes serve to improve and personalize your experience on our App.",0
"Any or all of these activities with regard to Service usage information may be performed on our behalf by our service providers, including, for example, our analytics vendor(s) and our e-mail management partner(s).",0
"1.4. Third-Party Sites and Privacy Practices You may arrive at our Site and/or download the App from another website. In addition, our Service may contain links that will let you leave our Service and access another website or app. Websites or apps linked to or from our Service are not under the control of Elokence and it is possible that these websites or apps have a different privacy policy. Our Policy applies solely to Personal Information that is acquired on the Site or through your use of our App. We urge you to be careful when you enter any Personal Information online. We accept no responsibility or liability for these other websites.",0
"1.5. Analytics Collection Elokence uses Google Analytics and Flurry to help us anonymously track and report user/visitor behavior information and users' standard log information to the Site and the App. This information (including but not limited to: IP address, data storage, maintenance services, database management, web analytics and information processing) helps us analyze and evaluate how the App and Site are used as part of our ongoing efforts to improve the Site and App's features and services. No personally identifying data is included in this type of reporting. Google Analytics and Flurry may have access to your information only for the purposes of performing these tasks and on behalf of Elokence and under obligation similar in those in this Privacy Policy. For more information about the terms that govern Google Analytics and Flurry, please visit the Google Analytics and Flurry terms of service.",0
We will never (and will not allow any third party to) use the statistical analytics tool to track or to collect any Personal Information of visitors or users.,0
"2. Sharing and Disclosure of Information We do not rent, sell, or share any Personal Information with any third-parties, except as specifically described herein. We may disclose your Personal Information if we believe such action is necessary to: (a) comply with the law, or legal process served on us;",4
(b) protect and defend our rights or property (including the enforcement of our agreements); or,4
(c) act in urgent circumstances to protect the personal safety of users of our App or members of the public.,4
"We may disclose information about you if we determine that for national security, law enforcement, or other issues of public importance that disclosure of information is necessary.",4
"We may from time to time ask you to provide information about your experiences which will be used to measure and improve quality. You are at no time under any obligation to provide any of such data. Any and all information which are voluntarily submitted in feedback forms on the Site, the App or any survey that you accept to take part in is used for the purposes of reviewing this feedback and improving the Elokence software, products and websites.",0
"3. Security We take reasonable precaution to protect Personal Information from misuse, loss and unauthorized access. Although we cannot guarantee that Personal Information will not be subject to unauthorized access, we have physical, electronic, and procedural safeguards in place to protect Personal Information. Personal Information is stored on our servers and protected by secured networks to which access is limited to a few authorized employees and personnel. However, no method of transmission over the Internet, or method of electronic storage, is 100% secure.",0
"4. Business Transitions In the event that we go through a business transition, such as a merger, acquisition by another company, or sale of all or a portion of our assets, Personal Information will likely be among the assets transferred. As part of such a transaction the new entity will be required to commit to the same level of protection of your Personal Information as described in this Privacy Policy. If we cannot obtain such a commitment, we will not perform the business transition.",0
"5. Changes to Policy From time to time, we may revise this Policy. We reserve the right to update or modify this Policy, or any other of our policies or practices, at any time with or without notice. However, we will not use your Personal Information in a way that is materially different than the uses described in this Policy without giving you an opportunity to opt-out of such differing uses. We will post the revised Policy on the Site and the App, so that users can always be aware of what information we collect, how the information is used and under what circumstances such information may be disclosed. You agree to review the Policy periodically so that you are aware of any modifications. Your continued use of the Site or the App indicates your assent to any changes and signifies your agreement to the terms of our Policy. If you do not agree with these terms, you should not use the Site or the App.",0
"6. Contact Information Please direct all questions in connection with this Policy via e-mail to support@elokence.com or by writing to Elokence.com SARL, Attention: Privacy Policy Administrator, 8 Rue Jules Vallès, 28300 Mainvilliers, France.",5
"Privacy Policy We value your privacy. This Privacy Policy applies to your usage of the software and services provided by Zello Inc (""Services""). We only collect your information in order to improve the Services and will never sell or share your information with other legal entities for commercial purposes,except in the cases when it's required as a part of the Services you requested.",2
The information we collect and how we use it The information you provide,2
"During the registration or your use of the Services we ask you for your personal data such as name, email address, billing information. We use that information to provision the Services, contact you when necessary, and improve the Services. Cookies",1
"Cookies are a small piece of data used to exchange information between your browser and the server. We use cookies to store your session identifier. The server erases your cookies when you log out. We may use the permanent cookies to store some of your preferences, such as user interface language. Server logs",0
"Every time you visit the Services web interface, servers log an entry that includes date and time, your IP address, browser type, browser language, referrer and an address of the page requested. When you connect using client software, the server log file adds that includes timestamp, your IP address, your Services username, client platform and client software version. We use this information for analytical purposes in aggregated form.",2
"Public channels When you connect to a public channel, your Services username is visible to other users connected to the same channel. Public channels communication may be stored in voice history on participant's computers or mobile devices.",2
"Communication privacy We do not record or keep track of your voice communication in using the Service. However, the person you are talking to may save, replay and share your messages from voice history.",0
"Data storage Services uses third party hosting providers to store your data. We store your username, encrypted password, contact list and email address.",1
Disclosure Services may disclose personally identifiable information when it's required to comply with law enforcement requests or subpoenas when you violate the Terms of Service.,4
"Changes This privacy policy may be modified from time to time. When changes are significant, we will notify you by publishing the notice in our blog at http://blog.zello.com/. iPhone Android Windows Phone beta signup BlackBerry Public Channels Support Accessories ZelloWork Privacy Terms of Service Press Jobs Blog Contact Team",5
Follow @Zello © 2017 Zello Inc,5
No users will be asked for names or email addresses.,0
We do not collect your IP address.,0
Facebook Join or Log Into Facebook Email or Phone Password Forgot account? Log In Do you want to join Facebook? Sign Up Sign Up Full Data Policy Facebook Ads Controls Privacy Basics Cookies Policy Terms More Resources View the complete Data Policy Interactive Tools Minors and Safety Facebook Privacy Page Facebook Safety Page Facebook Site Governance Page EU-U.S. Privacy Shield Notice,0
Data Policy We give you the power to share as part of our mission to make the world more open and connected. This policy describes what information we collect and how it is used and shared. You can find additional tools and information at Privacy Basics.,0
"As you review our policy, keep in mind that it applies to all Facebook brands, products and services that do not have a separate privacy policy or that link to this policy, which we call the ""Facebook Services"" or ""Services.""",4
"Return to top What kinds of information do we collect? Depending on which Services you use, we collect different kinds of information from or about you.",0
Things you do and information you provide.,1
"We collect the content and other information you provide when you use our Services, including when you sign up for an account, create or share, and message or communicate with others. This can include information in or about the content you provide, such as the location of a photo or the date a file was created. We also collect information about how you use our Services, such as the types of content you view or engage with or the frequency and duration of your activities.",1
Things others do and information they provide.,1
"We also collect content and information that other people provide when they use our Services, including information about you, such as when they share a photo of you, send a message to you, or upload, sync or import your contact information.",1
Your networks and connections.,1
"We collect information about the people and groups you are connected to and how you interact with them, such as the people you communicate with the most or the groups you like to share with. We also collect contact information you provide if you upload, sync or import this information (such as an address book) from a device.",1
Information about payments.,1
"If you use our Services for purchases or financial transactions (like when you buy something on Facebook, make a purchase in a game, or make a donation), we collect information about the purchase or transaction. This includes your payment information, such as your credit or debit card number and other card information, and other account and authentication information, as well as billing, shipping and contact details.",1
Device information.,0
"We collect information from or about the computers, phones, or other devices where you install or access our Services, depending on the permissions you've granted. We may associate the information we collect from your different devices, which helps us provide consistent Services across your devices. Here are some examples of the device information we collect: Attributes such as the operating system, hardware version, device settings, file and software names and types, battery and signal strength, and device identifiers. Device locations, including specific geographic locations, such as through GPS, Bluetooth, or WiFi signals. Connection information such as the name of your mobile operator or ISP, browser type, language and time zone, mobile phone number and IP address.",2
Information from websites and apps that use our Services.,1
"We collect information when you visit or use third-party websites and apps that use our Services (like when they offer our Like button or Facebook Log In or use our measurement and advertising services). This includes information about the websites and apps you visit, your use of our Services on those websites and apps, as well as information the developer or publisher of the app or website provides to you or us.",1
Information from third-party partners.,1
"We receive information about you and your activities on and off Facebook from third-party partners, such as information from a partner when we jointly offer services or from an advertiser about your experiences or interactions with them.",1
Facebook companies.,0
"We receive information about you from companies that are owned or operated by Facebook, in accordance with their terms and policies. Learn more about these companies and their privacy policies.",1
"Return to top How do we use this information? We are passionate about creating engaging and customized experiences for people. We use all of the information we have to help us provide and support our Services. Here's how: Provide, improve and develop Services.",2
"We are able to deliver our Services, personalize content, and make suggestions for you by using this information to understand how you use and interact with our Services and the people or things you're connected to and interested in on and off our Services.",2
"We also use information we have to provide shortcuts and suggestions to you. For example, we are able to suggest that your friend tag you in a picture by comparing your friend's pictures to information we've put together from your profile pictures and the other photos in which you've been tagged. If this feature is enabled for you, you can control whether we suggest that another user tag you in a photo using the ""Timeline and Tagging"" settings.",2
"When we have location information, we use it to tailor our Services for you and others, like helping you to check-in and find local events or offers in your area or tell your friends that you are nearby.",2
"We conduct surveys and research, test features in development, and analyze the information we have to evaluate and improve products and services, develop new products or features, and conduct audits and troubleshooting activities.",2
Communicate with you.,0
"We use your information to send you marketing communications, communicate with you about our Services and let you know about our policies and terms. We also use your information to respond to you when you contact us.",2
Show and measure ads and services.,0
We use the information we have to improve our advertising and measurement systems so we can show you relevant ads on and off our Services and measure the effectiveness and reach of ads and services. Learn more about advertising on our Services and how you can control how information about you is used to personalize the ads you see.,2
Promote safety and security.,2
"We use the information we have to help verify accounts and activity, and to promote safety and security on and off of our Services, such as by investigating suspicious activity or violations of our terms or policies. We work hard to protect your account using teams of engineers, automated systems, and advanced technology such as encryption and machine learning. We also offer easy-to-use security tools that add an extra layer of security to your account. For more information about promoting safety on Facebook, visit the Facebook Security Help Center.",2
We use cookies and similar technologies to provide and support our Services and each of the uses outlined and described in this section of our policy. Read our Cookie Policy to learn more.,2
Return to top How is this information shared? Sharing On Our Services People use our Services to connect and share with others. We make this possible by sharing your information in the following ways: People you share and communicate with.,0
"When you share and communicate using our Services, you choose the audience who can see what you share. For example, when you post on Facebook, you select the audience for the post, such as a customized group of individuals, all of your Friends, or members of a Group. Likewise, when you use Messenger, you also choose the people you send photos to or message.",4
"Public information is any information you share with a public audience, as well as information in your Public Profile, or content you share on a Facebook Page or another public forum. Public information is available to anyone on or off our Services and can be seen or accessed through online search engines, APIs, and offline media, such as on TV.",4
"In some cases, people you share and communicate with may download or re-share this content with others on and off our Services. When you comment on another person's post or like their content on Facebook, that person decides the audience who can see your comment or like. If their audience is public, your comment will also be public.",4
People that see content others share about you.,4
"Other people may use our Services to share content about you with the audience they choose. For example, people may share a photo of you, mention or tag you at a location in a post, or share information about you that you shared with them. If you have concerns with someone's post, social reporting is a way for people to quickly and easily ask for help from someone they trust. Learn More.",4
"Apps, websites and third-party integrations on or using our Services.",4
"When you use third-party apps, websites or other services that use, or are integrated with, our Services, they may receive information about what you post or share. For example, when you play a game with your Facebook friends or use the Facebook Comment or Share button on a website, the game developer or website may get information about your activities in the game or receive a comment or link that you share from their website on Facebook. In addition, when you download or use such third-party services, they can access your Public Profile, which includes your username or user ID, your age range and country/language, your list of friends, as well as any information that you share with them. Information collected by these apps, websites or integrated services is subject to their own terms and policies.",2
Learn more about how you can control the information about you that you or others share with these apps and websites.,0
Sharing within Facebook companies.,4
We share information we have about you within the family of companies that are part of Facebook. Learn more about our companies.,4
New owner.,0
"If the ownership or control of all or part of our Services or their assets changes, we may transfer your information to the new owner.",4
"Sharing With Third-Party Partners and Customers We work with third party companies who help us provide and improve our Services or who use advertising or related products, which makes it possible to operate our companies and provide free services to people around the world.",2
"Here are the types of third parties we can share information with about you: Advertising, Measurement and Analytics Services (Non-Personally Identifiable Information Only).",4
"We want our advertising to be as relevant and interesting as the other information you find on our Services. With this in mind, we use all of the information we have about you to show you relevant ads. We do not share information that personally identifies you (personally identifiable information is information like name or email address that can by itself be used to contact you or identifies who you are) with advertising, measurement or analytics partners unless you give us permission. We may provide these partners with information about the reach and effectiveness of their advertising without providing information that personally identifies you, or if we have aggregated the information so that it does not personally identify you. For example, we may tell an advertiser how its ads performed, or how many people viewed their ads or installed an app after seeing an ad, or provide non-personally identifying demographic information (such as 25 year old female, in Madrid, who likes software engineering) to these partners to help them understand their audience or customers, but only after the advertiser has agreed to abide by our advertiser guidelines.",2
Please review your advertising preferences to understand why you're seeing a particular ad on Facebook. You can adjust your ad preferences if you want to control and manage your ad experience on Facebook.,0
"Vendors, service providers and other partners.",0
"We transfer information to vendors, service providers, and other partners who globally support our business, such as providing technical infrastructure services, analyzing how our Services are used, measuring the effectiveness of ads and services, providing customer service, facilitating payments, or conducting academic research and surveys. These partners must adhere to strict confidentiality obligations in a way that is consistent with this Data Policy and the agreements we enter into with them.",2
Return to top How can I manage or delete information about me? You can manage the content and information you share when you use Facebook through the Activity Log tool. You can also download information associated with your Facebook account through our Download Your Information tool.,0
"We store data for as long as it is necessary to provide products and services to you and others, including those described above. Information associated with your account will be kept until your account is deleted, unless we no longer need the data to provide products and services.",2
"You can delete your account any time. When you delete your account, we delete things you have posted, such as your photos and status updates. If you do not want to delete your account, but want to temporarily stop using Facebook, you may deactivate your account instead. To learn more about deactivating or deleting your account, click here. Keep in mind that information that others have shared about you is not part of your account and will not be deleted when you delete your account.",0
Return to top How do we respond to legal requests or prevent harm?,0
"We may access, preserve and share your information in response to a legal request (like a search warrant, court order or subpoena) if we have a good faith belief that the law requires us to do so. This may include responding to legal requests from jurisdictions outside of the United States where we have a good faith belief that the response is required by law in that jurisdiction, affects users in that jurisdiction, and is consistent with internationally recognized standards. We may also access, preserve and share information when we have a good faith belief it is necessary to: detect, prevent and address fraud and other illegal activity; to protect ourselves, you and others, including as part of investigations; or to prevent death or imminent bodily harm. For example, we may provide information to third-party partners about the reliability of your account to prevent fraud and abuse on and off of our Services. Information we receive about you, including financial transaction data related to purchases made with Facebook, may be accessed, processed and retained for an extended period of time when it is the subject of a legal request or obligation, governmental investigation, or investigations concerning possible violations of our terms or policies, or otherwise to prevent harm. We also may retain information from accounts disabled for violations of our terms for at least a year to prevent repeat abuse or other violations of our terms.",1
"Return to top How our global services operate Facebook may share information internally within our family of companies or with third parties for purposes described in this policy. Information collected within the European Economic Area (""EEA"") may, for example, be transferred to countries outside of the EEA for the purposes as described in this policy. We utilize standard contract clauses approved by the European Commission, adopt other means under European Union law, and obtain your consent to legitimize data transfers from the EEA to the United States and other countries.",4
You can contact us using the information provided below with questions or concerns. We also may resolve disputes you have with us in connection with our privacy policies and practices through TRUSTe. You can contact TRUSTe through their website.,0
Return to top How will we notify you of changes to this policy?,0
We'll notify you before we make changes to this policy and give you the opportunity to review and comment on the revised policy before continuing to use our Services.,0
"Return to top How to contact Facebook with questions To learn more about how privacy works on Facebook, please check out Privacy Basics. If you have questions about this policy, here's how you can reach us: If you live in the US or Canada… Please contact Facebook, Inc. online or by mail at: Facebook, Inc.",5
"1601 Willow Road Menlo Park, CA 94025 If you live anywhere else… The data controller responsible for your information is Facebook Ireland Ltd., which you can contact online or by mail at: Facebook Ireland Ltd.",5
"4 Grand Canal Square Grand Canal Harbour Dublin 2 Ireland Date of Last Revision: September 29, 2016 English (US) Español Français (France) 中文(简体) العربية Português (Brasil) Italiano 한국어 Deutsch हिन्दी 日本語",5
Sign Up Log In Messenger Facebook Lite Mobile Find Friends People Pages Places Games Locations Celebrities Marketplace Groups Moments Instagram About Create Ad Create Page Developers Careers Privacy Cookies Ad Choices Terms Help Settings Activity Log Facebook © 2017,0
fast free games best free android games Menu Skip to content About Privacy Policy,0
"Search for: Privacy Policy This Privacy Policy governs the manner in which Fast Free Games collects, uses, maintains and discloses information collected from users (each, a ""User"") of the Services offered by Fast Free Games. This privacy policy applies to the mobile games, Facebook app, other products and services offered by Fast Free Games.",0
"Personal identification information We may collect personal identification information from Users in a variety of ways in connection with activities, services, features or resources we make available on our Services. We will collect personal identification information from Users only if they voluntarily submit such information to us. Users can always refuse to supply personally identification information, except that it may prevent them from engaging in certain activities.",1
"Non-personal identification information We may collect non-personal identification information about Users whenever they interact with our Services. Non-personal identification information may include the browser name, the type of computer and technical information about Users means of connection to our Services, such as the operating system and the Internet service providers utilized and other similar information.",1
"Web browser cookies Our Services may use ""cookies"" to enhance User experience. User's web browser places cookies on their hard drive for record-keeping purposes and sometimes to track information about them. User may choose to set their web browser to refuse cookies, or to alert you when cookies are being sent. If they do so, note that some parts of our Services may not function properly.",2
How we use collected information Fast Free Games may collect and use Users personal information for the following purposes: - To improve customer service Information you provide helps us respond to your customer service requests and support needs more efficiently.,2
- To improve our Site We may use feedback you provide to improve our products and services.,2
"- To send periodic emails We may use the email address to send User information and updates pertaining to their order. It may also be used to respond to their inquiries, questions, and/or other requests. If User decides to opt-in to our mailing list, they will receive emails that may include company news, updates, related product or service information, etc.",2
"Sharing your personal information We do not sell, trade, or rent Users personal identification information to others. We may share generic aggregated demographic information not linked to any personal identification information regarding visitors and users with our business partners, trusted affiliates and advertisers for the purposes outlined above.",4
"Third party websites Users may find advertising or other content on our Services that link to the sites and services of our partners, suppliers, advertisers, sponsors, licensors and other third parties. We do not control the content or links that appear on these sites and are not responsible for the practices employed by websites linked to or from our Services. In addition, these sites or services, including their content and links, may be constantly changing. These sites and services may have their own privacy policies and customer service policies. Browsing and interaction on any other website, including websites which have a link to our Services, is subject to that website's own terms and policies.",0
"Advertising Ads appearing on our services may be delivered to Users by advertising partners, who may set cookies. These cookies allow the ad server to recognize your computer each time they send you an online advertisement to compile non personal identification information about you or others who use your computer. This information allows ad networks to, among other things, deliver targeted advertisements that they believe will be of most interest to you. This privacy policy does not cover the use of cookies by any advertisers.",0
"Google Adsense Some of the ads may be served by Google. Google's use of the DART cookie enables it to serve ads to Users based on their visit to our Site and other sites on the Internet. DART uses ""non personally identifiable information"" and does NOT track personal information about you, such as your name, email address, physical address, etc. You may opt out of the use of the DART cookie by visiting the Google ad and content network privacy policy at <a href=""http://www.google.com/privacy_ads.html&#8221; target=""_blank"">http://www.google.com/privacy_<wbr />ads.html</a>",2
