27,3,
27,4,"3.2 Non-Personal Information We may disclose Non-Personal Information to our trusted partners who shall comply with this privacy policy and the relevant privacy laws. We do not combine Non-Personal Information with Personal Information (such as combining your name with your unique User Device number).7. Sensitive Information We ask that you not send us, and you not disclose, any sensitive Personal Information (e.g., information related to racial or ethnic origin, political opinions, religion or other beliefs, health, sexual orientation, criminal background or membership in past organizations, including trade union memberships) on or through an Application, the Services or the Site or otherwise to us."
27,5,"8. Contacting Us If you have any questions or comments about this Policy or our privacy practices, or to report any violations of the Policy or abuse of an Application, the Services or the Site, please contact us at [onegogohelp@gmail.com].9. Ad Info Ad support: https://m.facebook.com/ads/ad_choices."
28,1,"What user information does Psiphon collect? From time to time Psiphon may have to record additional information in order to resolve a problem with our service. When this occurs, we will add an entry to the Privacy Bulletin describing what was recorded, how long it was kept, and why.S3 bucket access logs contain IP addresses, user agents, and timestamps. These logs are stored in S3 itself, so Amazon has access to these logs. (However, Amazon already serves the files, so they can already access this information.) Psiphon developers will download the logs, aggregate and analyze the data, and then delete the logs. Raw data will be kept only long enough to aggregate it and will not be shared with third parties.Email Responder When you send an email request to our email auto-responder server, we are able to see your email address. While your email is being processed it is saved to the email server's disk, and it is deleted as soon as it is processed (usually in a few seconds). We do not allow your email address to be written to the system's log file.For each email we receive, we store the following information: The date and time the email request was received. The date and time the email request was replied to. The size of the email."
28,2,"Psiphon Client Software Advertising Networks We sometimes use advertisements to support our service, which may use technology such as cookies and web beacons. Our advertising partners' use of cookies enable them and their partners to serve ads based on your usage data. Any information collected through this process is handled under the terms of our advertising partners' privacy policies: http://www.mopub.com/legal/privacy/ http://www.inmobi.com/privacy-policy/ http://www.millennialmedia.com/privacy-policyGoogle Analytics plants a permanent cookie on your web browser to identify you as a unique user the next time you visit the site, but this cookie cannot be used by anyone except Google, and the data collected cannot be altered or retrieved by services from other domains.User IP addresses are not collected by Psiphon servers in the normal course of operation. Psiphon does not require user accounts, so, by default, there is no collection of email addresses, usernames, or passwords.Event logs include timestamps, region codes (country and city), and non-identifying attributes including sponsor ID (determined by which Psiphon client build is used), client version, and protocol type. Page views are aggregated by time and/or session before being logged."
28,3,
28,4,"Psiphon Servers We collect the following data to find out how well Psiphon is working, what sites are popular, and what propagation strategies are effective. This information is shared with our partners so that they can see, for example, how often their sites are visited through Psiphon and from which countries. Number of email requests for client download link Number of upgrades How often each protocol is used, and error codes after failure How often new servers are discovered Session count and session duration Total bytes transferred and bytes transferred for some specific domains Client platform (simplified operating system list; e.g, not a detailed browser user agent)"
28,5,
29,1,"A. WHAT KIND OF INFORMATION WE COLLECT a. Personal Information. When you download TopBuzz, to make the content personal for you, our equipment will automatically record information as follows.2. the make, model and manufacturer of your device.3. the version of your operating system.4. a list of mobile applications you have installed on your device.5. your Internet Protocol address.b. Non-personal identification. We may collect non-personal identification information about Users whenever they interact with our apps. Non-personal identification information may include the type of your phone and technical information about Users means of connection to our apps, such as the versions of phone model and other similar information.F. INTERNATIONAL USERS Your Personal Information may be stored and processed in any country where we have facilities, and by using the Application, the Services or the Site you consent to the transfer of your Personal Information to countries, including the United States, which may be outside of your country of residence and may provide for different and less stringent data protection rules than in your country. If you object to your Personal Information being transferred or used as described in this Policy, please do not use the Application, the Services or the Site and immediately delete all Applications from your User Devices.G. SENSITIVE INFORMATION We ask that you not send us, and you not disclose any sensitive Personal Information (e.g., information related to racial or ethnic origin, political opinions, religion or other beliefs, health, sexual orientation, criminal background or membership in past organizations, including trade union memberships) on or through the Application, the Services or the Site or otherwise to us."
29,2,"1. Session and Usage Data. ""Session and Usage Data"" is information about your use of the Application, the Services and/or the Site and includes, without limitation, connection and service-related data submitted to us through your use of an Application, the Services or the Site. Session and Usage Data includes information relating to the connection request, server communication and data sharing, including network measurements, quality of service, and date, time and location of the bump. We also may aggregate Session and Usage data as described in Aggregate Information below. .B. HOW WE USE COLLECTED INFORMATION 1. To personalize user experience, we may use your Information to understand demographics, customer interest, and other trends among our Users;"
29,3,
29,4,"C. HOW YOUR INFORMATION MAY BE DISCLOSED a. Personal Information. In general, we use Session and Usage Data internally to serve our Users and enable them to take maximum advantage of the Applications, the Services and the Site. We do not disclose your Personal Information.b. Non-Personal Information. We may disclose Non-Personal Information to our trusted partners who shall comply with this privacy policy and the relevant privacy laws. We do not combine Non-Personal Information with Personal Information (such as combining your name with your unique User Device number).D. USERS WITH WHOM YOU SHARE YOUR INFORMATION We cannot control the actions of other Users with whom you share your information. We cannot, and do not, control the information you share with other Users using an Application, the Services or the Site (including via Forums) or how such other Users will use or share such information. We are not responsible for third party circumvention of our security measures."
29,5,"H. CONTACTING US / REPORTING VIOLATIONS If you have any questions or comments about this Policy or our privacy practices, or to report any violations of the Policy or abuse of the Application, the Services or the Site, please contact us.I. CHANGES TO THIS PRIVACY POLICY We reserve the right, at our sole discretion, to change, modify or otherwise alter this Policy at any time. You can always check the latest version of our Privacy Policy at http://www.newmasterapp.com/privacy.html. You must review this Policy on a regular basis to keep yourself apprised of any changes. If you do not agree to any modifications to this Policy, your sole recourse is to immediately stop all use of all Applications, the Services and the Site. Your continued use of any Application, the Services or the Site following the posting of any modifications to this Policy will constitute your acceptance of the revised Policy. Please note that none of our employees or agents has the authority to vary any of our Policies."
30,1,"Personal Information and Non-Personal Information Storm8 may collect personal and non-personal information from you when you use the Service. Personal information is information that specifically identifies an individual, including, but not limited to, an individual's name, phone number, credit card or other billing information, email address and home address. This Privacy Policy in no way limits or restricts our collection of aggregate or anonymous information. In this Privacy Policy, we refer to all information collected from or about you, including personal information and non-personal information, as ""Your Information.""Use of Account We may collect Your Information, including your email address, in connection with your creation of an Account. You can register for an Account via a Storm8 application. Certain of Your Information, such as your username and other information, may always be publicly visible by other users of the Forums, including when such users view your Account profile page. Your email address will not be publicly visible unless you choose to make it visible in your Account profile page. When you register for an Account or later access your Account, you may be able to adjust settings and preferences within your Account to choose whether to share and make publicly visible other pieces of Your Information, and the Service may display Your Information based on the settings and preferences you choose. We encourage you to consider carefully what information to share as part of your Account profile and elsewhere in the Service, and we recommend that you guard your anonymity and sensitive information and not use your real name as your username, as that may allow other users of the Service to identify you. Any information you choose to share should reflect how much you want other users of the Service to know about you. You can review and revise your Account profile information at any time.We may also request and collect Your Information when you administer or personalize your Account after registration or otherwise interact with the Service. For example, we may collect Your Information both when you enter promotions on or in connection with the Service as well as in connection with your transactions (such as, but not limited to, donations or the purchase of products) through the Service or with Storm8's advertisers. Such transaction-related information may include payment information, such as information regarding your account with an online payment service provider, and information about your use of products and services offered by our advertisers.Use of Applications When you launch any of our applications, we collect information regarding your device type, operating system and version, carrier provider, IP address, Media Access Control (MAC) address, International Equipment Mobile ID (IMEI), whether you are using a point package, the game version, the device's geo-location, language settings, and unique device ID. In addition, we create a unique user ID to track your use of our Service. This unique user ID is stored in connection with your Account profile information to enable us to move Your Information to a new device at your request. In addition, it may be used to link a character with which you play our games to your username on the Forums. When you play our games, we also collect information about your play and interaction with other users and the Service.We may collect Your Information, such as your name or email address, from third party websites or other sources from which you download or access Storm8 applications, services or products that also make up part of the Service.We may record and store archives of these communications. You acknowledge and consent to the recording and storage of such communications.We and third party advertising companies may collect information using Web beacons. Web beacons or ""gifs"", are electronic images that may be used on our Site, in our Service or in our emails. We use Web beacons to deliver cookies, count visits and to tell if an email has been opened and acted upon. Advertisers may use web beacons in connection with our Service in order to collect and use data regarding advertisement performance and your interests for the purpose of delivering relevant advertising to you."
30,2,"Information Collection and Use: Our primary goals in collecting and using information are to provide and improve the Service, to administer and assist you in administering your Account on the Service, and to provide you with a better experience with the Service. We store and process information in the United States.Use of Applications When you launch any of our applications, we collect information regarding your device type, operating system and version, carrier provider, IP address, Media Access Control (MAC) address, International Equipment Mobile ID (IMEI), whether you are using a point package, the game version, the device's geo-location, language settings, and unique device ID. In addition, we create a unique user ID to track your use of our Service. This unique user ID is stored in connection with your Account profile information to enable us to move Your Information to a new device at your request. In addition, it may be used to link a character with which you play our games to your username on the Forums. When you play our games, we also collect information about your play and interaction with other users and the Service.We use Your Information to provide the Service, to attempt to provide you with a better experience, to improve the quality and value of the Service and to analyze and evaluate how the Service is used. We may also use Your Information to serve you specifically, for instance, by delivering products or advertisements to you according to your preferences or restrictions. We may also use Your Information to contact you with communications such as Storm8 newsletters, marketing or promotional materials and other information that may be of interest to you.Log Data, Cookies and Web Beacons When you browse certain portions of the Service, we may automatically collect and record standard user information and clickstream data about your visit (through the use of cookies and otherwise) as part of our analysis of the use of the Service. For example, when you visit or request a web page from our server, we may record the IP address of the user's machine, the time, date and URL of the request and information about the browser being used, and other information regarding the visit, such as the pages visited on the Service, the time spent on each page, any advertisements clicked and any search terms used (collectively, ""Log Data""). Log Data may be aggregated and used to monitor and analyze use of the Service and to enable us to analyze traffic and trends, administer and improve the Service, identify and keep track of errors and bugs, and gather broad demographic information to become more familiar with where visits to the Service originate, how often the Service is visited and what parts of the Service are visited most often. We may also share such information with third party service providers assisting us with the foregoing and with our advertisers. For example, some of this information may be collected and used so that when you visit the Service again, it will recognize you and serve advertisements and other information appropriate to your interests. We also use this information to verify that visitors to the Service meet the criteria required to process their requests. We may link Log Data to Your Information for tracking and analyzing our customers' use of the Service to help improve the Service, to tailor the Service to their needs and to enforce the Terms of Use.A cookie is a small data file that we transfer to your computer's hard drive. Like many websites, we also use ""cookie"" technology to collect additional website usage data, to improve the Service and in some cases to enable you to more easily log in to your Account. We do not use cookies to collect personal information. However, we may combine information collected through the use of cookies we issue with personal information that you provide to us. Storm8 may use both session cookies and persistent cookies to better understand how you interact with the Service, to monitor aggregate usage by our users and web traffic routing on the Service, and to improve the Service and our other products and services. A session cookie enables certain features of the Service and is deleted from your computer when you disconnect from or leave the Service. A persistent cookie remains after you close your browser and may be used by your browser on subsequent visits to the Service. Persistent cookies can be removed by following your web browser help file directions. Most Internet browsers automatically accept cookies."
30,3,
30,4,"We may feature advertisements served by third party advertising companies which deliver cookies to your computer or device so the advertisements you see can be tracked. These advertisers may use information about your visits to our Service in order to provide advertisements about goods and services of interest to you.Sharing Your Information We may share Your Information with third parties with whom we have a strategic relationship such as ad networks and analytics providers. The information shared with these third parties may be used for industry analysis, tracking ad conversions or demographic profiling.We may employ third party companies and individuals to facilitate the Service, to provide the Service on our behalf, or to assist us in analyzing how the Service is used. These third parties have access to Your Information only to perform these tasks on our behalf and may not use Your Information for any other purpose. We may also provide Your Information to our business partners or other trusted entities for the purpose of providing you with information on goods or services we believe will be of interest to you.We will disclose any information about you to government or law enforcement officials or private parties as we, in our sole discretion, believe necessary or appropriate to respond to claims and legal process (including but not limited to subpoenas), to protect the property and rights of Storm8 or any third party, to protect the safety of the public or any person, or to prevent or stop activity we may consider to be, or to pose a risk of being, illegal, unethical or legally actionable.We may share aggregate or anonymous information about you with advertisers, publishers, business partners, sponsors, and other third parties.Forums: Storm8 may at times offer you the ability to post content to a blog, message board, chat room or within Storm8's applications or other forums (""Forums""). In order to do so, you may be required to provide personal information. You should be aware that any visitor to the Forum may read your postings on the Forum. Furthermore, any information that you may post to a Forum, including your username or other Account profile information, will be disclosed and available to all users and viewers of that Forum, and will therefore no longer be private. Storm8 cannot guarantee the security of such information that is disclosed or communicated online in public areas such as the Forums, and you provide such information at your own risk. Storm8 does not author, edit, endorse, or monitor any Forum. You acknowledge and agree that Storm8 has no responsibility for the accuracy or availability of information provided on any Forum. Storm8 reserves the right at any time, in its sole discretion, to remove any content that a user may post on any Forum and restrict their access to any Forum.Third Party Links: The Service may contain links to other websites and online services (""Linked Sites""). The fact that we link to a third party website or service is not an endorsement or representation of our affiliation with that third party, nor is it an endorsement of their privacy policies or practices. You acknowledge and agree that we are not responsible for the privacy practices of such Linked Sites, and this Privacy Policy does not apply to such Linked Sites. The operators of Linked Sites may collect information about you, and may use and disclose that information. We encourage you to review the privacy policies of the Linked Sites that you use."
30,5,"Should you have any questions regarding these updates, please contact us through support.storm8.com.Storm8, Inc., its subsidiaries and affiliated companies (""Storm8"" or ""we"") provide this Privacy Policy to inform you of our policies and procedures regarding the collection, use and disclosure of information we receive from users of (i) the website located at http://www.storm8.com (the ""Site""), including any services, features and content accessible or downloadable from the Site, and (ii) any other Storm8 application, service or product licensed, downloaded or otherwise accessed by such users through third party websites or sources ((i) and (ii) collectively, the ""Service"").Contacting Us: If you have any questions about this Privacy Policy, please contact us through support.storm8.com. Blog Support Forum Terms of Service Notice of Privacy"
349,1,"Support Sign In English English Português (Brasil) Русский Español Български Hrvatski Svenska Türkçe PolskiDuring the registration or your use of the Services we ask you for your personal data such as name, email address, billing information. We use that information to provision the Services, contact you when necessary, and improve the Services. CookiesData storage Services uses third party hosting providers to store your data. We store your username, encrypted password, contact list and email address."
349,2,"Privacy Policy We value your privacy. This Privacy Policy applies to your usage of the software and services provided by Zello Inc (""Services""). We only collect your information in order to improve the Services and will never sell or share your information with other legal entities for commercial purposes,except in the cases when it's required as a part of the Services you requested.The information we collect and how we use it The information you provideEvery time you visit the Services web interface, servers log an entry that includes date and time, your IP address, browser type, browser language, referrer and an address of the page requested. When you connect using client software, the server log file adds that includes timestamp, your IP address, your Services username, client platform and client software version. We use this information for analytical purposes in aggregated form.Public channels When you connect to a public channel, your Services username is visible to other users connected to the same channel. Public channels communication may be stored in voice history on participant's computers or mobile devices."
349,3,
349,4,Disclosure Services may disclose personally identifiable information when it's required to comply with law enforcement requests or subpoenas when you violate the Terms of Service.
349,5,"Changes This privacy policy may be modified from time to time. When changes are significant, we will notify you by publishing the notice in our blog at http://blog.zello.com/. iPhone Android Windows Phone beta signup BlackBerry Public Channels Support Accessories ZelloWork Privacy Terms of Service Press Jobs Blog Contact TeamFollow @Zello © 2017 Zello Inc"
41,1,"Things you do and information you provide.We collect the content and other information you provide when you use our Services, including when you sign up for an account, create or share, and message or communicate with others. This can include information in or about the content you provide, such as the location of a photo or the date a file was created. We also collect information about how you use our Services, such as the types of content you view or engage with or the frequency and duration of your activities.Things others do and information they provide.We also collect content and information that other people provide when they use our Services, including information about you, such as when they share a photo of you, send a message to you, or upload, sync or import your contact information.Your networks and connections.We collect information about the people and groups you are connected to and how you interact with them, such as the people you communicate with the most or the groups you like to share with. We also collect contact information you provide if you upload, sync or import this information (such as an address book) from a device.Information about payments.If you use our Services for purchases or financial transactions (like when you buy something on Facebook, make a purchase in a game, or make a donation), we collect information about the purchase or transaction. This includes your payment information, such as your credit or debit card number and other card information, and other account and authentication information, as well as billing, shipping and contact details.Information from websites and apps that use our Services.We collect information when you visit or use third-party websites and apps that use our Services (like when they offer our Like button or Facebook Log In or use our measurement and advertising services). This includes information about the websites and apps you visit, your use of our Services on those websites and apps, as well as information the developer or publisher of the app or website provides to you or us.Information from third-party partners.We receive information about you and your activities on and off Facebook from third-party partners, such as information from a partner when we jointly offer services or from an advertiser about your experiences or interactions with them.We receive information about you from companies that are owned or operated by Facebook, in accordance with their terms and policies. Learn more about these companies and their privacy policies.We may access, preserve and share your information in response to a legal request (like a search warrant, court order or subpoena) if we have a good faith belief that the law requires us to do so. This may include responding to legal requests from jurisdictions outside of the United States where we have a good faith belief that the response is required by law in that jurisdiction, affects users in that jurisdiction, and is consistent with internationally recognized standards. We may also access, preserve and share information when we have a good faith belief it is necessary to: detect, prevent and address fraud and other illegal activity; to protect ourselves, you and others, including as part of investigations; or to prevent death or imminent bodily harm. For example, we may provide information to third-party partners about the reliability of your account to prevent fraud and abuse on and off of our Services. Information we receive about you, including financial transaction data related to purchases made with Facebook, may be accessed, processed and retained for an extended period of time when it is the subject of a legal request or obligation, governmental investigation, or investigations concerning possible violations of our terms or policies, or otherwise to prevent harm. We also may retain information from accounts disabled for violations of our terms for at least a year to prevent repeat abuse or other violations of our terms."
41,2,"We collect information from or about the computers, phones, or other devices where you install or access our Services, depending on the permissions you've granted. We may associate the information we collect from your different devices, which helps us provide consistent Services across your devices. Here are some examples of the device information we collect: Attributes such as the operating system, hardware version, device settings, file and software names and types, battery and signal strength, and device identifiers. Device locations, including specific geographic locations, such as through GPS, Bluetooth, or WiFi signals. Connection information such as the name of your mobile operator or ISP, browser type, language and time zone, mobile phone number and IP address.Return to top How do we use this information? We are passionate about creating engaging and customized experiences for people. We use all of the information we have to help us provide and support our Services. Here's how: Provide, improve and develop Services.We are able to deliver our Services, personalize content, and make suggestions for you by using this information to understand how you use and interact with our Services and the people or things you're connected to and interested in on and off our Services.We also use information we have to provide shortcuts and suggestions to you. For example, we are able to suggest that your friend tag you in a picture by comparing your friend's pictures to information we've put together from your profile pictures and the other photos in which you've been tagged. If this feature is enabled for you, you can control whether we suggest that another user tag you in a photo using the ""Timeline and Tagging"" settings.When we have location information, we use it to tailor our Services for you and others, like helping you to check-in and find local events or offers in your area or tell your friends that you are nearby.We conduct surveys and research, test features in development, and analyze the information we have to evaluate and improve products and services, develop new products or features, and conduct audits and troubleshooting activities.We use your information to send you marketing communications, communicate with you about our Services and let you know about our policies and terms. We also use your information to respond to you when you contact us.We use the information we have to improve our advertising and measurement systems so we can show you relevant ads on and off our Services and measure the effectiveness and reach of ads and services. Learn more about advertising on our Services and how you can control how information about you is used to personalize the ads you see.Promote safety and security.We use the information we have to help verify accounts and activity, and to promote safety and security on and off of our Services, such as by investigating suspicious activity or violations of our terms or policies. We work hard to protect your account using teams of engineers, automated systems, and advanced technology such as encryption and machine learning. We also offer easy-to-use security tools that add an extra layer of security to your account. For more information about promoting safety on Facebook, visit the Facebook Security Help Center.We use cookies and similar technologies to provide and support our Services and each of the uses outlined and described in this section of our policy. Read our Cookie Policy to learn more.When you use third-party apps, websites or other services that use, or are integrated with, our Services, they may receive information about what you post or share. For example, when you play a game with your Facebook friends or use the Facebook Comment or Share button on a website, the game developer or website may get information about your activities in the game or receive a comment or link that you share from their website on Facebook. In addition, when you download or use such third-party services, they can access your Public Profile, which includes your username or user ID, your age range and country/language, your list of friends, as well as any information that you share with them. Information collected by these apps, websites or integrated services is subject to their own terms and policies.Sharing With Third-Party Partners and Customers We work with third party companies who help us provide and improve our Services or who use advertising or related products, which makes it possible to operate our companies and provide free services to people around the world.We want our advertising to be as relevant and interesting as the other information you find on our Services. With this in mind, we use all of the information we have about you to show you relevant ads. We do not share information that personally identifies you (personally identifiable information is information like name or email address that can by itself be used to contact you or identifies who you are) with advertising, measurement or analytics partners unless you give us permission. We may provide these partners with information about the reach and effectiveness of their advertising without providing information that personally identifies you, or if we have aggregated the information so that it does not personally identify you. For example, we may tell an advertiser how its ads performed, or how many people viewed their ads or installed an app after seeing an ad, or provide non-personally identifying demographic information (such as 25 year old female, in Madrid, who likes software engineering) to these partners to help them understand their audience or customers, but only after the advertiser has agreed to abide by our advertiser guidelines.We transfer information to vendors, service providers, and other partners who globally support our business, such as providing technical infrastructure services, analyzing how our Services are used, measuring the effectiveness of ads and services, providing customer service, facilitating payments, or conducting academic research and surveys. These partners must adhere to strict confidentiality obligations in a way that is consistent with this Data Policy and the agreements we enter into with them.We store data for as long as it is necessary to provide products and services to you and others, including those described above. Information associated with your account will be kept until your account is deleted, unless we no longer need the data to provide products and services."
41,3,
41,4,"As you review our policy, keep in mind that it applies to all Facebook brands, products and services that do not have a separate privacy policy or that link to this policy, which we call the ""Facebook Services"" or ""Services.""When you share and communicate using our Services, you choose the audience who can see what you share. For example, when you post on Facebook, you select the audience for the post, such as a customized group of individuals, all of your Friends, or members of a Group. Likewise, when you use Messenger, you also choose the people you send photos to or message.Public information is any information you share with a public audience, as well as information in your Public Profile, or content you share on a Facebook Page or another public forum. Public information is available to anyone on or off our Services and can be seen or accessed through online search engines, APIs, and offline media, such as on TV.In some cases, people you share and communicate with may download or re-share this content with others on and off our Services. When you comment on another person's post or like their content on Facebook, that person decides the audience who can see your comment or like. If their audience is public, your comment will also be public.People that see content others share about you.Other people may use our Services to share content about you with the audience they choose. For example, people may share a photo of you, mention or tag you at a location in a post, or share information about you that you shared with them. If you have concerns with someone's post, social reporting is a way for people to quickly and easily ask for help from someone they trust. Learn More.Apps, websites and third-party integrations on or using our Services.Sharing within Facebook companies.We share information we have about you within the family of companies that are part of Facebook. Learn more about our companies.If the ownership or control of all or part of our Services or their assets changes, we may transfer your information to the new owner.Here are the types of third parties we can share information with about you: Advertising, Measurement and Analytics Services (Non-Personally Identifiable Information Only).Return to top How our global services operate Facebook may share information internally within our family of companies or with third parties for purposes described in this policy. Information collected within the European Economic Area (""EEA"") may, for example, be transferred to countries outside of the EEA for the purposes as described in this policy. We utilize standard contract clauses approved by the European Commission, adopt other means under European Union law, and obtain your consent to legitimize data transfers from the EEA to the United States and other countries."
41,5,"Return to top How to contact Facebook with questions To learn more about how privacy works on Facebook, please check out Privacy Basics. If you have questions about this policy, here's how you can reach us: If you live in the US or Canada… Please contact Facebook, Inc. online or by mail at: Facebook, Inc.1601 Willow Road Menlo Park, CA 94025 If you live anywhere else… The data controller responsible for your information is Facebook Ireland Ltd., which you can contact online or by mail at: Facebook Ireland Ltd.4 Grand Canal Square Grand Canal Harbour Dublin 2 Ireland Date of Last Revision: September 29, 2016 English (US) Español Français (France) 中文(简体) العربية Português (Brasil) Italiano 한국어 Deutsch हिन्दी 日本語"
42,1,"Personal identification information We may collect personal identification information from Users in a variety of ways in connection with activities, services, features or resources we make available on our Services. We will collect personal identification information from Users only if they voluntarily submit such information to us. Users can always refuse to supply personally identification information, except that it may prevent them from engaging in certain activities.Non-personal identification information We may collect non-personal identification information about Users whenever they interact with our Services. Non-personal identification information may include the browser name, the type of computer and technical information about Users means of connection to our Services, such as the operating system and the Internet service providers utilized and other similar information."
42,2,"Web browser cookies Our Services may use ""cookies"" to enhance User experience. User's web browser places cookies on their hard drive for record-keeping purposes and sometimes to track information about them. User may choose to set their web browser to refuse cookies, or to alert you when cookies are being sent. If they do so, note that some parts of our Services may not function properly.How we use collected information Fast Free Games may collect and use Users personal information for the following purposes: - To improve customer service Information you provide helps us respond to your customer service requests and support needs more efficiently.- To improve our Site We may use feedback you provide to improve our products and services.- To send periodic emails We may use the email address to send User information and updates pertaining to their order. It may also be used to respond to their inquiries, questions, and/or other requests. If User decides to opt-in to our mailing list, they will receive emails that may include company news, updates, related product or service information, etc.Google Adsense Some of the ads may be served by Google. Google's use of the DART cookie enables it to serve ads to Users based on their visit to our Site and other sites on the Internet. DART uses ""non personally identifiable information"" and does NOT track personal information about you, such as your name, email address, physical address, etc. You may opt out of the use of the DART cookie by visiting the Google ad and content network privacy policy at <a href=""http://www.google.com/privacy_ads.html&#8221; target=""_blank"">http://www.google.com/privacy_<wbr />ads.html</a>"
42,3,
42,4,"Sharing your personal information We do not sell, trade, or rent Users personal identification information to others. We may share generic aggregated demographic information not linked to any personal identification information regarding visitors and users with our business partners, trusted affiliates and advertisers for the purposes outlined above."
42,5,"Contacting us If you have any questions about this Privacy Policy, the practices of our Services, or your dealings with our Services, please contact us at: Fast Free Games http://www.fastfreegames.wordpress.com dzkdes@gmail.com This document was last updated on November 27, 2013 Share this: Twitter Facebook Google"
43,1,"If You are under 13, please do not attempt to access or take in use our Services (if not explicitly otherwise stated in the relevant service) or send any information about yourself to Us. Fingersoft will not knowingly collect Personal Information from anyone under the age of 13. If you are a minor in your country of residence, please seek parental consent before using the Services. If You believe that we might have any information from or about a child under the age of 13, please contact us at info(at)fingersoft.net.""Personal Information"" refers to information, which allows an User to be specifically identified as an individual person. We may also collect ""non-personal information"" meaning it can't be used to specifically identify anyone. Non-personal information may also result from removing the personally identifiable parts from Personal Information. We collect and use both types of information and combinations of both types.We collect several categories of information: Information You give to us Technically gathered information when You use our Services Information from third parties (such as Facebook and Twitter) in relation to our service.We may collect information that You give to us, for example when You sign up to use our Services (in the Service or via third party login/connect). This information may include your name, unique username, pictures of yourself, e-mail address, date of birth, phone number.We may use technical means to collect information about You when You use our Services. This information may include your Internet Protocol address, time of your requests or actions in the service, mobile device ID, hardware type and operating system version, operating system, access times, browser type and language, location based on Internet Protocol (""IP"") address or Global Positioning System (GPS), advertising ID, media access control (""MAC"") address, international mobile equipment identity (""IMEI""), your device name, your email address (if You have connected e.g. to Facebook or Google+), and referring website addresses.We may allow You to connect the Service to your social media account(s) such as through Facebook Connect, Apple's Game Center or any other third party service to obtain information about You when You consent to allow your social networking site to make that information available to Fingersoft and, consequently Fingersoft may be able to collect certain information from your social networking profile when your social networking site permits to make that information available. In such case we may collect Personal Information, such as your user ID, name, e-mail address, and profile picture that are available in your public profile with such third party, and content such as posts, comments, media, and applications. You may be able to control the types of personal data available in the profile of such third party services by adjusting the privacy settings available therein.In order to improve the Services Fingersoft may collect and use non-personal information. Fingersoft may also use third party service providers to collect and use non-personal information. Information such as time of visit, pages visited, time spent on each page of the Site, your Internet Protocol (IP) address, and the type of operating system used in the devices used to access. You may decline the collection and storage of your data in the future and opt out at https://tools.google.com/dlpage/gaoptout?hl=en."
